Name,ccode,pppReal,expReal,gdpUSDT,expShareT
Major durables for outdoor and indoor recreation,THA,0.7993586739637801,31652690.430780247,188991157433.48123,1.6748238838592736e-4
Major durables for outdoor and indoor recreation,TUR,1.332173586248685,153759507.0525434,426950403300.6212,3.6013435252403163e-4
Major durables for outdoor and indoor recreation,USA,1,38770113205.0209,4714580039654.105,0.008223449995318214
Major durables for outdoor and indoor recreation,VNM,0.7621332144362608,31133972.866563465,59056391694.1914,5.271905711372086e-4
Major durables for outdoor and indoor recreation,ZAF,1.0070406318831049,867129401.4517901,165367298474.65317,0.005243657055839853
Major household appliances whether electric or not,AUS,1.285119472042966,7697987074.868034,410366207611.79,0.0187588230514107
Major household appliances whether electric or not,BRA,1.5808052794350775,16552181756.106087,987101604734.631,0.016768468085467166
Major household appliances whether electric or not,CAN,1.285636076599399,5363316094.282635,504068428113.4744,0.01064005558601512
Major household appliances whether electric or not,CHL,0.7249022133137274,1906488951.919484,97256116028.83278,0.019602766692372146
Major household appliances whether electric or not,CHN,0.9022426788451499,46392395761.840996,2548185298532.511,0.018206052671506337
Major household appliances whether electric or not,COL,0.8492849353691965,776997763.9530754,124398941565.95387,0.006246015875795265
Major household appliances whether electric or not,EU,1.0948608167930343,58163819286.300934,5859159613535.026,0.00992699006730229
Major household appliances whether electric or not,IDN,0.820198120820201,769112510.5943077,347358927915.7229,0.0022141722834339
Major household appliances whether electric or not,IND,0.7326637157271002,6110111793.356123,863763756060.2175,0.007073822848536093
Major household appliances whether electric or not,ISR,1.0359840320229339,1349850676.23187,80940492070.38477,0.016677075240141337
Major household appliances whether electric or not,JPN,1.5912188639608555,64031067093.11213,2021638224400.7524,0.031672861306375436
Major household appliances whether electric or not,KOR,0.9287286115973707,5918158206.1520815,346737064565.3099,0.017068144167314316
Major household appliances whether electric or not,MEX,0.9623768418448724,5605926283.6766405,476386003517.584,0.011767613326762483
Major household appliances whether electric or not,MYSG,0.9608380866773097,1524101097.5512369,148201628667.646,0.010283969962092356
Major household appliances whether electric or not,NZL,1.3283219832807442,809085226.5049256,54312692779.97695,0.014896798245348735
Major household appliances whether electric or not,PER,0.937567892239149,346706579.3389971,70766324607.54346,0.004899315900066391
Major household appliances whether electric or not,PHL,0.8905798855019733,1622819005.0381782,116862082387.78627,0.013886617214753531
Major household appliances whether electric or not,RoW,0.9468950146318191,40067583409.92319,3953264466259.4966,0.010135315699694225
Major household appliances whether electric or not,RUS,0.8448274569889208,8651016637.470957,793246609212.229,0.010905835003899049
Major household appliances whether electric or not,THA,0.9245261350509317,1534070251.9095354,188991157433.48123,0.008117153589312656
Major household appliances whether electric or not,TUR,0.9618167350315265,11802613421.784342,426950403300.6212,0.0276439917389514
Major household appliances whether electric or not,USA,1,35167217841.4271,4714580039654.105,0.007459247174857003
Major household appliances whether electric or not,VNM,0.5658183981429954,1141858091.8831286,59056391694.1914,0.01933504670918522
Major household appliances whether electric or not,ZAF,0.8335920881122801,1311438171.3213544,165367298474.65317,0.007930456525673764
Major tools and equipment,AUS,1.0529676479315353,2393440640.4802966,410366207611.79,0.005832450616266417
Major tools and equipment,BRA,1.5798929743615098,3705096699.9294133,987101604734.631,0.0037535109680279354
Major tools and equipment,CAN,1.8782081622361804,2794009847.5135694,504068428113.4744,0.005542917770054406
Major tools and equipment,CHL,1.1545375949385859,170893430.4760747,97256116028.83278,0.0017571484185674373
Major tools and equipment,CHN,0.9904734121135372,313216460.83638555,2548185298532.511,1.229174585603196e-4
Major tools and equipment,COL,1.667453396984977,8116271.907587835,124398941565.95387,6.524389842404524e-5
Major tools and equipment,EU,1.4704174473868459,9319294396.124466,5859159613535.026,0.001590551377811301
Major tools and equipment,IDN,0.9045284954247829,85929334.54447332,347358927915.7229,2.473790872745949e-4
Major tools and equipment,IND,0.7914486544678822,178599652.12325478,863763756060.2175,2.0676909730257733e-4
Major tools and equipment,ISR,1.8220819033274394,68033376.85458662,80940492070.38477,8.405357456367538e-4
Major tools and equipment,JPN,1.2291104529234402,1201128992.4442718,2021638224400.7524,5.941364671220077e-4
Major tools and equipment,KOR,0.8375968790549261,12793188.827574553,346737064565.3099,3.689593682063627e-5
Major tools and equipment,MEX,1.6868968298434397,47821110.33300332,476386003517.584,1.0038311365131907e-4
Major tools and equipment,MYSG,1.039668945565744,136128591.23466414,148201628667.646,0.00091853640515613625
Major tools and equipment,NZL,1.5178262744859266,10678282.177222341,54312692779.97695,1.966074895325209e-4
Major tools and equipment,PER,0.9924444269140482,228822119.74873826,70766324607.54346,0.003233488824207589
Major tools and equipment,PHL,0.9435006847790718,5896993.528236637,116862082387.78627,5.046113681825813e-5
Major tools and equipment,RoW,1.0489344597536003,4862469651.84969,3953264466259.4966,0.0012299884546936133
Major tools and equipment,RUS,1.266244372747726,821467937.4881439,793246609212.229,0.0010355769920074936
Major tools and equipment,THA,1.0034127940194513,5562680.255831161,188991157433.48123,2.9433547745687753e-5
Major tools and equipment,TUR,1.1865293850778988,19107021.99642529,426950403300.6212,4.4752322163686524e-5
Major tools and equipment,USA,1,16667889677.3584,4714580039654.105,0.003535392237943907
Major tools and equipment,VNM,0.6169651518653665,53759797.16963883,59056391694.1914,9.103129335774585e-4
Major tools and equipment,ZAF,0.7660558096855447,131317011.70551108,165367298474.65317,7.940929852321366e-4
"Mineral waters, soft drinks, fruit and vegetable juices",AUS,1.7078164798568485,9413327661.540699,410366207611.79,0.022938847027204026
"Mineral waters, soft drinks, fruit and vegetable juices",BRA,1.2742979208743221,14845493940.956284,987101604734.631,0.015039479086803122
"Mineral waters, soft drinks, fruit and vegetable juices",CAN,1.4434199075060306,8416152518.204816,504068428113.4744,0.016696448435985355
"Mineral waters, soft drinks, fruit and vegetable juices",CHL,1.4250001230765688,2148822820.440674,97256116028.83278,0.02209447496138576
"Mineral waters, soft drinks, fruit and vegetable juices",CHN,0.5961601373415711,7132200062.481855,2548185298532.511,0.0027989330550605004
"Mineral waters, soft drinks, fruit and vegetable juices",COL,1.2940634717207684,1321870151.3491387,124398941565.95387,0.010626056256662837
"Mineral waters, soft drinks, fruit and vegetable juices",EU,1.044519441907388,85569521116.20537,5859159613535.026,0.014604401784606516
"Mineral waters, soft drinks, fruit and vegetable juices",IDN,0.9444047709661875,5050887777.109506,347358927915.7229,0.014540831892292588
"Mineral waters, soft drinks, fruit and vegetable juices",IND,0.6646805320980816,9821037935.166002,863763756060.2175,0.011370050973152114
"Mineral waters, soft drinks, fruit and vegetable juices",ISR,1.865352174010444,2259129620.226367,80940492070.38477,0.027910994391556927
"Mineral waters, soft drinks, fruit and vegetable juices",JPN,1.5340054418790707,67594634555.86603,2021638224400.7524,0.03343557405079349
"Mineral waters, soft drinks, fruit and vegetable juices",KOR,1.145252962453699,3853827790.4127984,346737064565.3099,0.01111455389184939
"Mineral waters, soft drinks, fruit and vegetable juices",MEX,0.7418793616058923,20954925180.91007,476386003517.584,0.04398728137724684
"Mineral waters, soft drinks, fruit and vegetable juices",MYSG,0.8560474267689919,1106631998.5054083,148201628667.646,0.007467070425974326
"Mineral waters, soft drinks, fruit and vegetable juices",NZL,1.5401988271018605,1229645263.0232177,54312692779.97695,0.022640108602321806
"Mineral waters, soft drinks, fruit and vegetable juices",PER,0.9134339681155804,1570681892.4512546,70766324607.54346,0.022195329503997233
"Mineral waters, soft drinks, fruit and vegetable juices",PHL,0.5819575718571957,3386141143.291545,116862082387.78627,0.028975533159294825
"Mineral waters, soft drinks, fruit and vegetable juices",RoW,0.9038638130654512,52760895782.163345,3953264466259.4966,0.013346158910558467
"Mineral waters, soft drinks, fruit and vegetable juices",RUS,0.8851968412607436,12144640548.411705,793246609212.229,0.01531004407377488
"Mineral waters, soft drinks, fruit and vegetable juices",THA,0.7806403071827269,5883647317.690583,188991157433.48123,0.031131865625837214
"Mineral waters, soft drinks, fruit and vegetable juices",TUR,0.8433306881928421,7512892659.426413,426950403300.6212,0.01759664026862738
"Mineral waters, soft drinks, fruit and vegetable juices",USA,1,70212473076.2064,4714580039654.105,0.014892625108843774
"Mineral waters, soft drinks, fruit and vegetable juices",VNM,0.5704479785980814,245903474.69247067,59056391694.1914,0.004163875706558905
"Mineral waters, soft drinks, fruit and vegetable juices",ZAF,1.266823678634823,1758758187.4060287,165367298474.65317,0.010635465437415996
Motor cars,AUS,1.4020965196077517,21555390165.452835,410366207611.79,0.05252720561690212
Motor cars,BRA,1.9612455262336534,65074721145.14617,987101604734.631,0.065925048478308
Motor cars,CAN,1.168047672041088,51996938444.3024,504068428113.4744,0.10315452336284192
Motor cars,CHL,1.0478300543126338,4580874398.907246,97256116028.83278,0.04710114475010691
Motor cars,CHN,1.190265129032898,65834606776.091896,2548185298532.511,0.025835878895465632
Motor cars,COL,1.2770075089902264,3620939440.3718524,124398941565.95387,0.02910747788358072
Motor cars,EU,1.3662883315544503,330661638137.66,5859159613535.026,0.056434994085808966
Motor cars,IDN,1.7705159673694462,5756466172.329001,347358927915.7229,0.01657209793590119
Motor cars,IND,1.0647927140128697,8902492318.080364,863763756060.2175,0.01030662869982672
Motor cars,ISR,1.879932694400458,4752998627.063382,80940492070.38477,0.058722136541129975
Motor cars,JPN,1.452432764977245,108640157078.95297,2021638224400.7524,0.053738673798154835
Motor cars,KOR,1.2662613779218708,20110485531.04801,346737064565.3099,0.05799923799972093
Motor cars,MEX,1.0521691908008342,38791687715.8243,476386003517.584,0.08142910880964296
Motor cars,MYSG,2.4404476963717383,10963847734.963861,148201628667.646,0.07397926617629262
Motor cars,NZL,1.444793591604511,1881841882.1551054,54312692779.97695,0.034648289116846545
Motor cars,PER,1.1040788581064123,1307394793.217385,70766324607.54346,0.018474815535043643
Motor cars,PHL,0.962626975792399,2798515936.1671076,116862082387.78627,0.023947168140310254
Motor cars,RoW,1.4072869170709366,171797844398.15417,3953264466259.4966,0.043457210076488006
Motor cars,RUS,1.2348101280570623,51698963965.93577,793246609212.229,0.06517388585786439
Motor cars,THA,1.40214778724786,8301728406.842814,188991157433.48123,0.04392654407529492
Motor cars,TUR,1.4233294647516832,28537917953.820557,426950403300.6212,0.06684129522586876
Motor cars,USA,1,297775830112.267,4714580039654.105,0.06316062673826489
Motor cars,VNM,2.4525637813652628,1539187672.8064651,59056391694.1914,0.026063015850625613
Motor cars,ZAF,1.3908329800148738,9372442728.843493,165367298474.65317,0.056676518364240334
Motor cycles,AUS,1.3618249069616686,271648181.69312906,410366207611.79,6.619652804114675e-4
Motor cycles,BRA,1.665893609908894,7087985087.296394,987101604734.631,0.007180603347516494
Motor cycles,CAN,1.2641253378370965,2253382918.766294,504068428113.4744,0.004470390909424343
Motor cycles,CHL,1.401750502721228,110035731.07550819,97256116028.83278,0.0011314016595407401
Motor cycles,CHN,0.5951724282856171,3668601769.306916,2548185298532.511,0.001439691913857147
Motor cycles,COL,1.4283778152614377,679602501.0620214,124398941565.95387,0.0054630890947067225
Motor cycles,EU,1.3939483130781918,14212090770.219322,5859159613535.026,0.0024256193221615777
Motor cycles,IDN,0.8853172809270902,3268622873.062145,347358927915.7229,0.009409929068687092
Motor cycles,IND,0.5324320185157312,7779611023.155638,863763756060.2175,0.00900664211547825
Motor cycles,ISR,2.282835840668662,84330307.96497837,80940492070.38477,0.0010418803470041405
Motor cycles,JPN,1.2549776441709375,1374780069.4174695,2021638224400.7524,6.800326847920465e-4
Motor cycles,KOR,0.7998079793330833,204715865.95804167,346737064565.3099,5.904066420320123e-4
Motor cycles,MEX,1.190419614248686,267010617.1468129,476386003517.584,5.604921537896468e-4
Motor cycles,MYSG,1.2203055824493214,713661823.7391435,148201628667.646,0.004815478953605747
Motor cycles,NZL,1.2508894733622706,248886115.36141327,54312692779.97695,0.004582466871411837
Motor cycles,PER,1.0196499302209943,354250753.42217064,70766324607.54346,0.005005922737782099
Motor cycles,PHL,0.4813457277212775,713284606.7974714,116862082387.78627,0.006103644503189339
Motor cycles,RoW,0.9279400233570404,7526315572.249696,3953264466259.4966,0.001903822938355286
Motor cycles,RUS,0.8266333655142952,57585141.983871736,793246609212.229,7.259424914662967e-5
Motor cycles,THA,0.7011208536619639,2051761643.5405762,188991157433.48123,0.010856389639619672
Motor cycles,TUR,1.3688168152291116,785185484.6962893,426950403300.6212,0.0018390554936270436
Motor cycles,USA,1,16809750748.0778,4714580039654.105,0.0035654821016276738
Motor cycles,VNM,1.2263640307319887,3522613549.1191263,59056391694.1914,0.059648303055156005
Motor cycles,ZAF,1.0271703031171395,73608557.87112273,165367298474.65317,4.4512160838380724e-4
"Motor vehicles, trailers and semi-trailers",AUS,1.491637895296705,21485210641.21694,410366207611.79,0.05235618879598911
"Motor vehicles, trailers and semi-trailers",BRA,2.315228452628522,60496254603.55866,987101604734.631,0.06128675539922992
"Motor vehicles, trailers and semi-trailers",CAN,1.118420820020929,14536136816.33016,504068428113.4744,0.028837626015842888
"Motor vehicles, trailers and semi-trailers",CHL,1.1015016191955658,4805741588.215903,97256116028.83278,0.049413258357872136
"Motor vehicles, trailers and semi-trailers",CHN,1.6151573313955094,212627018145.6504,2548185298532.511,0.0834425260471055
"Motor vehicles, trailers and semi-trailers",COL,1.9632475618540877,6919933428.409388,124398941565.95387,0.055626947796340975
"Motor vehicles, trailers and semi-trailers",EU,1.2430158074486566,208419137193.29633,5859159613535.026,0.03557150699766483
"Motor vehicles, trailers and semi-trailers",IDN,1.3559147429596148,5818047758.947679,347358927915.7229,0.016749383105993658
"Motor vehicles, trailers and semi-trailers",IND,1.7744663240790393,32727023416.485565,863763756060.2175,0.03788885929384144
"Motor vehicles, trailers and semi-trailers",ISR,1.9923541533268105,4539213910.450431,80940492070.38477,0.0560808786102164
"Motor vehicles, trailers and semi-trailers",JPN,1.4409725923227035,83917379847.75558,2021638224400.7524,0.04150959298003484
"Motor vehicles, trailers and semi-trailers",KOR,1.2468532458002237,14387175845.886728,346737064565.3099,0.04149304275827375
"Motor vehicles, trailers and semi-trailers",MEX,1.0513870579426483,17620162275.723846,476386003517.584,0.03698715358053853
"Motor vehicles, trailers and semi-trailers",MYSG,1.3757991737978836,4429967832.490843,148201628667.646,0.02989149223471356
"Motor vehicles, trailers and semi-trailers",NZL,1.4112165780129242,1583228607.8741636,54312692779.97695,0.02915025064744793
"Motor vehicles, trailers and semi-trailers",PER,1.865982783540467,4590973457.753895,70766324607.54346,0.06487511515137402
"Motor vehicles, trailers and semi-trailers",PHL,1.3782437521590765,4184631733.0492406,116862082387.78627,0.03580829339634113
"Motor vehicles, trailers and semi-trailers",RoW,1.4239844895961926,196630737309.15927,3953264466259.4966,0.04973882698397042
"Motor vehicles, trailers and semi-trailers",RUS,1.2353555022772842,22217884415.531544,793246609212.229,0.028008798471380877
"Motor vehicles, trailers and semi-trailers",THA,1.3360145463317568,19680795036.78012,188991157433.48123,0.10413606278752552
"Motor vehicles, trailers and semi-trailers",TUR,1.2648552875971397,20990104723.603584,426950403300.6212,0.0491628642608968
"Motor vehicles, trailers and semi-trailers",USA,1,170613607219.177,4714580039654.105,0.03618850582324495
"Motor vehicles, trailers and semi-trailers",VNM,1.319806225078575,334068332.6855661,59056391694.1914,0.005656768439485003
"Motor vehicles, trailers and semi-trailers",ZAF,1.4986188397043847,3471030701.6685295,165367298474.65317,0.02098982527794366
"Newspapers, books and stationery",AUS,1.5094428830344322,10071118996.83699,410366207611.79,0.02454178441116759
"Newspapers, books and stationery",BRA,1.1004068954150117,20539434900.431545,987101604734.631,0.020807822418598233
"Newspapers, books and stationery",CAN,1.2261478751889734,7084164114.110623,504068428113.4744,0.014053973069933785
"Newspapers, books and stationery",CHL,0.9427163461184738,438116369.26858914,97256116028.83278,0.004504769336446709
"Newspapers, books and stationery",CHN,0.3415563435490243,16344837740.173944,2548185298532.511,0.006414305015254136
"Newspapers, books and stationery",COL,0.625898125064404,1681150454.4583602,124398941565.95387,0.013514186160233905
"Newspapers, books and stationery",EU,1.1637092500075457,129237519739.33069,5859159613535.026,0.022057347514613513
"Newspapers, books and stationery",IDN,0.47023427714769417,3672603026.0762496,347358927915.7229,0.01057293401990032
"Newspapers, books and stationery",IND,0.25467584720794073,10028523697.12664,863763756060.2175,0.01161026221205269
"Newspapers, books and stationery",ISR,1.2292232883963077,953166778.5887266,80940492070.38477,0.01177614262290209
"Newspapers, books and stationery",JPN,1.529175422454346,31519415590.11114,2021638224400.7524,0.015591026727570916
"Newspapers, books and stationery",KOR,0.7490711029495295,4879504581.669337,346737064565.3099,0.014072636243219552
"Newspapers, books and stationery",MEX,0.7942863807851128,3331987233.665774,476386003517.584,0.00699430127892661
"Newspapers, books and stationery",MYSG,0.437791979734282,1786564063.868848,148201628667.646,0.012054955670395235
"Newspapers, books and stationery",NZL,1.4353304956285342,1513851850.2015958,54312692779.97695,0.027872892554495033
"Newspapers, books and stationery",PER,0.6303323856751208,762176028.4666498,70766324607.54346,0.010770320949880225
"Newspapers, books and stationery",PHL,0.31105354240298283,939701392.1576463,116862082387.78627,0.0080411145596346
"Newspapers, books and stationery",RoW,0.6002208362463789,39325533649.992424,3953264466259.4966,0.009947610129711735
"Newspapers, books and stationery",RUS,0.5723650812586722,5018786601.804907,793246609212.229,0.006326893230327262
"Newspapers, books and stationery",THA,0.3829155422109297,1669699161.8975074,188991157433.48123,0.008834800445545646
"Newspapers, books and stationery",TUR,0.6841216374909289,7296657670.168327,426950403300.6212,0.017090176315000826
"Newspapers, books and stationery",USA,1,115199680139.771,4714580039654.105,0.024434770259669374
"Newspapers, books and stationery",VNM,0.24187503010540257,130951376.78421238,59056391694.1914,0.0022173954931468043
"Newspapers, books and stationery",ZAF,0.6163592050422861,1453002501.5712302,165367298474.65317,0.008786516530013585
Non-durable household goods,AUS,1.765724091415825,3268155809.7686653,410366207611.79,0.007963998373034579
Non-durable household goods,BRA,0.8218196225169195,16329206430.343958,987101604734.631,0.01654257915499372
Non-durable household goods,CAN,1.6229412715127973,6949757006.0968275,504068428113.4744,0.013787328502415784
Non-durable household goods,CHL,1.1923938783282186,1976895399.0100272,97256116028.83278,0.0203266949137055
Non-durable household goods,CHN,0.8507222563534311,18450785635.444004,2548185298532.511,0.0072407550761986305
Non-durable household goods,COL,1.1591010496305771,3564666621.812577,124398941565.95387,0.02865512018784067
Non-durable household goods,EU,1.0296649669680034,87754414252.39005,5859159613535.026,0.014977303920799809
Non-durable household goods,IDN,0.5968687543625828,4961058295.105146,347358927915.7229,0.014282224800937925
Non-durable household goods,IND,0.5657453547131202,8929982606.162748,863763756060.2175,0.010338454865128877
Non-durable household goods,ISR,1.168825183506611,1051473598.174049,80940492070.38477,0.0129906993555179
Non-durable household goods,JPN,1.3968142344229577,44116004861.72892,2021638224400.7524,0.021821908751653945
Non-durable household goods,KOR,1.2782122016464645,2561520979.5689306,346737064565.3099,0.007387502639154556
Non-durable household goods,MEX,0.6768079486994107,10346748689.961607,476386003517.584,0.021719254162721628
Non-durable household goods,MYSG,0.7064678558134648,2174407327.7171082,148201628667.646,0.014671952982334563
Non-durable household goods,NZL,1.389141571658759,722837562.7658206,54312692779.97695,0.01330881467604758
Non-durable household goods,PER,0.988855082055205,1306829817.363204,70766324607.54346,0.018466831852729855
Non-durable household goods,PHL,0.6569128961679893,2023099657.9529963,116862082387.78627,0.01731185699087319
Non-durable household goods,RoW,0.8926453664782968,48907061985.74885,3953264466259.4966,0.012371310445623633
Non-durable household goods,RUS,0.9529118040186392,5441794298.273145,793246609212.229,0.006860154503121514
Non-durable household goods,THA,0.6630513238575424,1404195106.8379323,188991157433.48123,0.007429951358079616
Non-durable household goods,TUR,0.8809340381445765,5279351581.490878,426950403300.6212,0.012365257277374251
Non-durable household goods,USA,1,91387980732.0455,4714580039654.105,0.019384119044196006
Non-durable household goods,VNM,0.42703369111547534,1215909506.4542475,59056391694.1914,0.020588956954067355
Non-durable household goods,ZAF,1.2245524802795131,4171846548.146534,165367298474.65317,0.02522776018370995
Other bakery products,AUS,1.5351696051201023,5261935353.037227,410366207611.79,0.012822535714283432
Other bakery products,BRA,0.7373473647991254,6812404322.748563,987101604734.631,0.006901421586261109
Other bakery products,CAN,1.5929674231004889,3482879194.9201894,504068428113.4744,0.006909536484868149
Other bakery products,CHL,0.8966234903239803,1099779560.5082452,97256116028.83278,0.011308076092430033
Other bakery products,CHN,0.8220641604191746,15902179797.936422,2548185298532.511,0.0062405900415069574
Other bakery products,COL,0.7500136176208824,966377441.7967914,124398941565.95387,0.007768373505689654
Other bakery products,EU,1.051743898704652,66860727561.60159,5859159613535.026,0.01141131697575692
Other bakery products,IDN,0.6125633787190642,4309332112.058318,347358927915.7229,0.012405992089841604
Other bakery products,IND,0.328218131430359,3513990718.5686426,863763756060.2175,0.0040682312656837895
Other bakery products,ISR,1.5033278304738342,1662122761.1045883,80940492070.38477,0.02053512053842258
Other bakery products,JPN,2.042858177562933,20377235079.629604,2021638224400.7524,0.010079565588778754
Other bakery products,KOR,1.2615897221202124,2011964852.924325,346737064565.3099,0.00580256643588606
Other bakery products,MEX,0.664918995584959,3530694581.954876,476386003517.584,0.007411415440177922
Other bakery products,MYSG,0.88891343888444585,1022732114.871566,148201628667.646,0.006900950577035322
Other bakery products,NZL,1.3240572247344868,750765377.6908638,54312692779.97695,0.013823018879440329
Other bakery products,PER,0.83943524913241,644609491.3038743,70766324607.54346,0.009108986440637628
Other bakery products,PHL,0.5483988960028334,792055747.1147934,116862082387.78627,0.006777696673986141
Other bakery products,RoW,0.7971118056414147,38089826139.29786,3953264466259.4966,0.00963503111526908
Other bakery products,RUS,0.6694810253708716,13339110310.41898,793246609212.229,0.016815842835642265
Other bakery products,THA,0.7920852756787717,670146977.55183,188991157433.48123,0.003545917103490411
Other bakery products,TUR,0.6601830879738114,5769504557.746266,426950403300.6212,0.013513289864921113
Other bakery products,USA,1,70933723496.3022,4714580039654.105,0.015045608071065093
Other bakery products,VNM,0.6720162332791721,333788949.47188437,59056391694.1914,0.005652037652424247
Other bakery products,ZAF,0.9776863901947481,656960801.8163357,165367298474.65317,0.003972737100237699
"Other cereals, flour and other products",AUS,1.985787936261167,2195334366.295712,410366207611.79,0.005349695773128858
"Other cereals, flour and other products",BRA,1.5514535689089513,10390769738.3306,987101604734.631,0.010526545280132554
"Other cereals, flour and other products",CAN,1.6710887739182398,2719159888.0731072,504068428113.4744,0.0053944261064908
"Other cereals, flour and other products",CHL,1.387241891016598,254531939.48759475,97256116028.83278,0.002617130416889521
"Other cereals, flour and other products",CHN,1.3806023856511744,25315311479.69666,2548185298532.511,0.00993464309454875
"Other cereals, flour and other products",COL,1.922714133607918,750484609.0549551,124398941565.95387,0.006032885807610051
"Other cereals, flour and other products",EU,1.0259911534834336,28317984972.17437,5859159613535.026,0.004833113763748311
"Other cereals, flour and other products",IDN,1.419798283292274,2376898233.8386936,347358927915.7229,0.006842772828960892
"Other cereals, flour and other products",IND,0.7252411405873702,30119192904.192924,863763756060.2175,0.034869711414579375
"Other cereals, flour and other products",ISR,1.3584067277195018,615432909.4871734,80940492070.38477,0.007603523202601749
"Other cereals, flour and other products",JPN,2.4769967341217183,688623804.9293921,2021638224400.7524,3.4062662479262916e-4
"Other cereals, flour and other products",KOR,1.096516072588826,109269786.88312717,346737064565.3099,3.151373131110579e-4
"Other cereals, flour and other products",MEX,0.8914627210580444,3344112916.8578405,476386003517.584,0.007019754762241677
"Other cereals, flour and other products",MYSG,1.568913631494344,528231834.2052799,148201628667.646,0.0035642781995998303
"Other cereals, flour and other products",NZL,1.2536602175530909,306384557.8541494,54312692779.97695,0.005641122584279266
"Other cereals, flour and other products",PER,1.416805061669442,966138847.5364003,70766324607.54346,0.013652522621379903
"Other cereals, flour and other products",PHL,1.2092996592520708,1757836373.525213,116862082387.78627,0.015041973731840085
"Other cereals, flour and other products",RoW,1.2443299901643956,94469717594.62767,3953264466259.4966,0.023896634895264956
"Other cereals, flour and other products",RUS,0.8765107423238735,5214760720.044528,793246609212.229,0.006573946436686685
"Other cereals, flour and other products",THA,1.3035876485345232,50177421.49125812,188991157433.48123,2.6550142436647573e-4
"Other cereals, flour and other products",TUR,1.187036797969119,1278129634.0550046,426950403300.6212,0.002993625545670365
"Other cereals, flour and other products",USA,1,16470516269.4655,4714580039654.105,0.0034935277651313122
"Other cereals, flour and other products",VNM,1.1446376167984689,220823246.3013947,59056391694.1914,0.003739192997853172
"Other cereals, flour and other products",ZAF,1.2699479123852242,2352246266.6945825,165367298474.65317,0.014224373793317579
Other edible oils and fats,AUS,2.2370472790615836,1133075801.959074,410366207611.79,0.002761133302260048
Other edible oils and fats,BRA,1.4223878624010833,9448654152.804825,987101604734.631,0.00957211912885601
Other edible oils and fats,CAN,1.8932194495310708,1212319986.2059703,504068428113.4744,0.0024050702614785793
Other edible oils and fats,CHL,1.6931736927489205,671024797.5070895,97256116028.83278,0.006899564005909468
Other edible oils and fats,CHN,1.307192939914673,15643824749.232399,2548185298532.511,0.006139202183703677
Other edible oils and fats,COL,1.9904985847882957,1611350516.0531046,124398941565.95387,0.012953088633787115
Other edible oils and fats,EU,1.2952680809752974,19244186127.024193,5859159613535.026,0.0032844618334972333
Other edible oils and fats,IDN,1.4389854451165853,8653378586.38684,347358927915.7229,0.02491192219618534
Other edible oils and fats,IND,0.8210098637237642,10210852702.126598,863763756060.2175,0.011821348870552455
Other edible oils and fats,ISR,1.8879507213518822,684735230.5319567,80940492070.38477,0.008459736443614897
Other edible oils and fats,JPN,2.267247523329545,2109313719.3479269,2021638224400.7524,0.0010433685383907712
Other edible oils and fats,KOR,2.010006596784443,575737308.8541528,346737064565.3099,0.0016604435109235617
Other edible oils and fats,MEX,1.1470178181259814,6121098500.398446,476386003517.584,0.012849030943816361
Other edible oils and fats,MYSG,1.2507298589542428,1306818977.086797,148201628667.646,0.008817844910580862
Other edible oils and fats,NZL,1.6101214805915158,96925945.9163258,54312692779.97695,0.0017845910588336498
Other edible oils and fats,PER,1.3934661230126757,671212011.1833267,70766324607.54346,0.009484907050150485
Other edible oils and fats,PHL,1.2588119618923865,1161257871.2140615,116862082387.78627,0.009936994510851102
Other edible oils and fats,RoW,1.3025418966301425,52935313871.59465,3953264466259.4966,0.013390278926034269
Other edible oils and fats,RUS,1.3053147130250238,6773626006.698647,793246609212.229,0.00853911750524281
Other edible oils and fats,THA,1.1455628639985778,2664734788.5227203,188991157433.48123,0.014099785538699719
Other edible oils and fats,TUR,1.3491575519058845,6860992491.37656,426950403300.6212,0.016069764633869308
Other edible oils and fats,USA,1,11982955756.9887,4714580039654.105,0.0025416804161135535
Other edible oils and fats,VNM,0.937768475358549,551262582.6325675,59056391694.1914,0.009334511757628904
Other edible oils and fats,ZAF,1.2409991922904302,868745871.0060755,165367298474.65317,0.005253432081308587
Other fuels,AUS,1.6617321153169948,220467933.5011599,410366207611.79,5.372468039808104e-4
Other fuels,BRA,1.3612637563033971,219388591.2994667,987101604734.631,2.222553283746777e-4
Other fuels,CAN,1.0884825813222931,3463147018.792893,504068428113.4744,0.0068703906565901396
Other fuels,CHL,1.168835519099386,591678012.674293,97256116028.83278,0.006083710072268183
Other fuels,CHN,0.61162316817896,30345212354.463295,2548185298532.511,0.0119085579733699
Other fuels,COL,1.0485501583716963,145010724.74890265,124398941565.95387,0.001165690985176275
Other fuels,EU,1.2406793951119424,110191859957.1804,5859159613535.026,0.01880676875615921
Other fuels,IDN,0.39498020309490345,14138842835.587755,347358927915.7229,0.04070384175937507
Other fuels,IND,0.36107547675723445,23102403588.18802,863763756060.2175,0.026746206270059598
Other fuels,ISR,1.6383807332748477,192507787.58737108,80940492070.38477,0.0023783866722723764
Other fuels,JPN,1.8830510721113936,15246344305.63735,2021638224400.7524,0.007541578963840883
Other fuels,KOR,1.3011909974391902,3077755194.9462867,346737064565.3099,0.008876337459927289
Other fuels,MEX,0.6177067192347437,12055963793.838999,476386003517.584,0.025307132671445076
