ccode,Name,expReal,pppReal,alphaHat,gdpUSDT,expShareT,priceIndex
COL,General purpose machinery,4296213263.08316,1.0262305352946341,2.3969197664053654,119925793575.2853,0.03582393024054617,0.676628996666281
COL,"Glassware, tableware and household utensils",550824320.1282943,0.5934039622279437,0.4392247633327049,119925793575.2853,0.004593042945198488,0.676628996666281
COL,Household textiles,406354680.1732309,1.7099622114888975,0.7749223061161968,119925793575.2853,0.003388384333835034,0.676628996666281
COL,"Jams, marmalades and honey",72505362.37445132,1.358941868801784,0.22815894121834412,119925793575.2853,6.045852206842805e-4,0.676628996666281
COL,"Jewellery, clocks and watches",427456987.1329593,0.8423192628652438,0.34406861468135574,119925793575.2853,0.0035643457040341908,0.676628996666281
COL,"Lamb, mutton and goat",5410847.938391889,0.26596495509889245,0.04078923095059122,119925793575.2853,4.5118300051065703e-5,0.676628996666281
COL,Major durables for outdoor and indoor recreation,41663529.12561755,0.8832532754213233,0.3788943082548497,119925793575.2853,3.474109103932059e-4,0.676628996666281
COL,Major household appliances whether electric or not,776997763.9530754,0.8492849353691964,1.3122528200716637,119925793575.2853,0.0064789878873330355,0.676628996666281
COL,Major tools and equipment,8116271.907587835,1.667453396984977,0.16946975140330287,119925793575.2853,6.767745007659856e-5,0.676628996666281
COL,"Mineral waters, soft drinks, fruit and vegetable juices",1321870151.3491387,1.2940634717207684,1.0762560909331402,119925793575.2853,0.011022400702475352,0.676628996666281
COL,Motor cars,3620939440.3718524,1.2770075089902264,13.261156118472222,119925793575.2853,0.030193166394173167,0.676628996666281
COL,Motor cycles,679602501.0620214,1.4283778152614377,0.22882489557645364,119925793575.2853,0.005666858486413853,0.676628996666281
COL,"Motor vehicles, trailers and semi-trailers",6919933428.409388,1.9632475618540877,12.92712143332257,119925793575.2853,0.05770179393530793,0.676628996666281
COL,"Newspapers, books and stationery",1681150454.4583602,0.6258981250644041,0.565628170143681,119925793575.2853,0.014018255825866115,0.676628996666281
COL,Non-durable household goods,3564666621.812577,1.1591010496305771,1.1114289103304125,119925793575.2853,0.029723936073642085,0.676628996666281
COL,Other bakery products,966377441.7967914,0.7500136176208824,0.7246513433287575,119925793575.2853,0.008058128389120334,0.676628996666281
COL,"Other cereals, flour and other products",750484609.0549551,1.9227141336079179,0.8337311969408504,119925793575.2853,0.006257908217082814,0.676628996666281
COL,Other edible oils and fats,1611350516.0531046,1.9904985847882957,1.1299053477657126,119925793575.2853,0.013436229755207366,0.676628996666281
COL,Other fuels,145010724.74890265,1.0485501583716963,0.5973821190731013,119925793575.2853,0.001209170441368561,0.676628996666281
COL,Other manufactured goods nec,2336945224.591457,1.3859545823907353,0.9424062405400313,119925793575.2853,0.019486593792055276,0.676628996666281
COL,Other meats and meat preparations,1179023765.7755928,1.0996173968971057,2.131796953595244,119925793575.2853,0.009831277581127217,0.676628996666281
COL,Other medical products,71278856.72200932,0.5987656773445648,0.034294805543115134,119925793575.2853,5.94358015878068e-4,0.676628996666281
COL,Other personal effects,468579431.46473765,1.2609908906247846,0.8051725544993287,119925793575.2853,0.00390724478442229,0.676628996666281
COL,Other recreational items and equipment,994513851.0764294,1.7758948871298925,4.014040222753941,119925793575.2853,0.008292743549385877,0.676628996666281
COL,Other road transport,821907801.8417281,1.5953541379087208,0.24106912811975026,119925793575.2853,0.006853469777756881,0.676628996666281
COL,Other transport equipment,1998767228.441964,1.4235387445838603,1.8119803894973596,119925793575.2853,0.01666670003886367,0.676628996666281
COL,Pasta products,411224443.3177836,1.284861760321553,0.5471534950546775,119925793575.2853,0.0034289908038809933,0.676628996666281
COL,Pharmaceutical products,3963350319.704276,1.0974949977942696,0.425098060322362,119925793575.2853,0.03304835600038136,0.676628996666281
COL,Pork,592487849.253912,0.8736535576762202,0.9814575568335917,119925793575.2853,0.004940453855591695,0.676628996666281
COL,Poultry,2710834817.1343365,1.063745120212153,2.022349276427299,119925793575.2853,0.022604268325583918,0.676628996666281
COL,Preserved milk and other milk products,2788209942.653341,1.0700713318136996,1.30343088277856,119925793575.2853,0.023249460016314158,0.676628996666281
COL,Preserved or processed fish and seafood,176934727.5854148,0.7466991977533095,0.29523861115898603,119925793575.2853,0.0014753684116698485,0.676628996666281
COL,Recording media,97936347.6848932,0.9162375715571268,0.3315337012668393,119925793575.2853,8.166412309242892e-4,0.676628996666281
COL,Rice,2636706200.378368,0.45510692359567584,0.12010677456146551,119925793575.2853,0.021986147614884318,0.676628996666281
COL,Shoes and other footwear,3692903717.9524646,0.888610366034439,0.8616574202960965,119925793575.2853,0.030793239784852343,0.676628996666281
COL,Small electric household appliances,73587531.9621297,1.0585340229788551,0.4088463911749408,119925793575.2853,6.136088806944935e-4,0.676628996666281
COL,Small tools and miscellaneous accessories,216433917.5356756,0.685027480328411,0.085583571790972,119925793575.2853,0.001804732002042628,0.676628996666281
COL,Special purpose machinery,3976973234.718039,1.2725027675727034,8.919261489449179,119925793575.2853,0.03316195053753329,0.676628996666281
COL,Spirits,1398704192.0743034,1.5048720398320043,1.6272841320430749,119925793575.2853,0.011663080563200484,0.676628996666281
COL,Sugar,1781251141.31861,0.7137893166809645,0.10938789020753689,119925793575.2853,0.014852944376810829,0.676628996666281
COL,Telephone and telefax equipment,166113031.708631,1.8612358084025502,0.4764888195523356,119925793575.2853,0.001385131811567717,0.676628996666281
COL,Therapeutic appliances and equipment,121202993.81997833,0.8968344576031759,0.19563408636519727,119925793575.2853,0.0010106499211438719,0.676628996666281
COL,Tobacco,1451730501.870544,0.24051693293802265,0.3316271516942306,119925793575.2853,0.012105239903700929,0.676628996666281
COL,Wine,170982794.85318372,1.6137317964457378,0.9466850769484151,119925793575.2853,0.0014257382816136764,0.676628996666281
EU,Animal drawn vehicles,7495906.13346352,1.1704564871614564,2.33004350415241e-9,5690109868994.329,1.3173570117352317e-6,1.227710225197552
EU,"Appliances, articles and products for personal care",147989424115.0686,1.0197424424916246,1.5377246282328731,5690109868994.329,0.026008183940607155,1.227710225197552
EU,"Audio-visual, photographic and information processing equipment",119404258426.14993,1.209442040782249,1.9049221375906482,5690109868994.329,0.020984525988995265,1.227710225197552
EU,Beef and veal,62238898157.081764,1.8620734066796971,2.426161588945942,5690109868994.329,0.01093808372597942,1.227710225197552
EU,Beer,47477217892.18097,0.845581026626488,0.3608248329102724,5690109868994.329,0.008343813913134879,1.227710225197552
EU,Bicycles,12801827081.593119,1.1533644831420857,0.021183184953101657,5690109868994.329,0.0022498382942218505,1.227710225197552
EU,Bread,92599123384.5788,1.1139164906642056,0.405119729571031,5690109868994.329,0.01627369690858795,1.227710225197552
EU,Butter and margarine,18821930752.793774,0.8559056445273253,0.14612516837416437,5690109868994.329,0.0033078325702207163,1.227710225197552
EU,Carpets and other floor coverings,17306086893.83221,1.2574707979553221,0.1222058486447957,5690109868994.329,0.00304143281804344,1.227710225197552
EU,Cheese,75985437015.66132,1.0424780798191167,1,5690109868994.329,0.013353949003640415,1.227710225197552
EU,"Clothing materials, other articles of clothing and clothing accessories",31090128797.43426,1.0784248316817477,0.21938674359765425,5690109868994.329,0.005463889013258919,1.227710225197552
EU,"Coffee, tea and cocoa",34321212226.648388,1.1322163457512773,0.6591141500805956,5690109868994.329,0.006031731023976576,1.227710225197552
EU,"Confectionery, chocolate and ice cream",80188126717.38039,0.9732464871252546,0.7019308802532408,5690109868994.329,0.014092544531403371,1.227710225197552
EU,Eggs and egg-based products,14566355536.157675,1.6222489108403366,0.743969337767556,5690109868994.329,0.002559942755328929,1.227710225197552
EU,Electrical and optical equipment,302788868666.4288,1.1579335178861088,12.308932284116219,5690109868994.329,0.05321318491868483,1.227710225197552
EU,"Fabricated metal products, except machinery and equipment",76945262119.8918,1.1999530136697514,1.0706726602920325,5690109868994.329,0.013522632056574176,1.227710225197552
EU,Food products nec,46648908893.33888,1.218725141203752,1.3352070801611835,5690109868994.329,0.008198243964941862,1.227710225197552
EU,Fresh milk,39219726465.97885,1.1158576992721416,0.795751332193937,5690109868994.329,0.006892613212916845,1.227710225197552
EU,Fresh or chilled fruit,80063583479.3541,1.1207537364638964,1.1443680266303107,5690109868994.329,0.01407065686299385,1.227710225197552
EU,Fresh or chilled potatoes,22609195046.478386,0.9358535277694107,0.17533393267828173,5690109868994.329,0.0039734197699198975,1.227710225197552
EU,Fresh or chilled vegetables other than potatoes,76494775971.76991,0.9662089885989026,0.6490140210494739,5690109868994.329,0.01344346203024892,1.227710225197552
EU,"Fresh, chilled or frozen fish and seafood",41787557459.05329,0.9815464599110931,0.12347245283421994,5690109868994.329,0.00734389289858103,1.227710225197552
EU,"Frozen, preserved or processed fruit and fruit-based products",15612292513.170572,1.3231816062590962,0.4599793677263524,5690109868994.329,0.002743759412844148,1.227710225197552
EU,"Frozen, preserved or processed vegetables and vegetable-based products",37294445234.63865,1.122811375110809,0.5009153103078072,5690109868994.329,0.006554257491205539,1.227710225197552
EU,Fuels and lubricants for personal transport equipment,372056124520.3024,2.2208320007836186,31.041710407896698,5690109868994.329,0.06538645704323802,1.227710225197552
EU,Furniture and furnishings,170325622689.40878,1.2393823488602453,1.0923455502615627,5690109868994.329,0.02993362634657038,1.227710225197552
EU,Garments,389161380927.90063,1.119319535392321,4.074182307141217,5690109868994.329,0.06839259520250372,1.227710225197552
EU,Gas,126168436896.85857,2.3199952079205444,9.382731841257364,5690109868994.329,0.022173286597567506,1.227710225197552
EU,General purpose machinery,152948033467.37222,1.0133359398725006,2.3969197664053654,5690109868994.329,0.026879627456895535,1.227710225197552
EU,"Glassware, tableware and household utensils",48964111735.34293,1.0760482987068125,0.4392247633327049,5690109868994.329,0.008605125887313818,1.227710225197552
EU,Household textiles,43685180061.09838,1.2648459924657,0.7749223061161968,5690109868994.329,0.0076773877951181475,1.227710225197552
EU,"Jams, marmalades and honey",9431973474.792255,1.2125340647664962,0.22815894121834412,5690109868994.329,0.0016576083225013833,1.227710225197552
EU,"Jewellery, clocks and watches",48710202881.491264,0.8684505741111805,0.34406861468135574,5690109868994.329,0.008560503048792679,1.227710225197552
EU,"Lamb, mutton and goat",9217921797.078379,1.2633954302465071,0.04078923095059122,5690109868994.329,0.0016199901248493038,1.227710225197552
EU,Major durables for outdoor and indoor recreation,31047703061.089306,1.303591965397342,0.3788943082548497,5690109868994.329,0.005456432964549537,1.227710225197552
EU,Major household appliances whether electric or not,58605363885.89168,1.0946629104078445,1.3122528200716637,5690109868994.329,0.010299513583249948,1.227710225197552
EU,Major tools and equipment,9396591643.088484,1.470470722488202,0.16946975140330287,5690109868994.329,0.0016513901944654786,1.227710225197552
EU,"Mineral waters, soft drinks, fruit and vegetable juices",86075619142.78053,1.0443888082883968,1.0762560909331402,5690109868994.329,0.015127233238818559,1.227710225197552
EU,Motor cars,331454966491.9804,1.3659268639094213,13.261156118472222,5690109868994.329,0.058251066169757774,1.227710225197552
EU,Motor cycles,14311790005.503765,1.3943697388125562,0.22882489557645364,5690109868994.329,0.002515204510107857,1.227710225197552
EU,"Motor vehicles, trailers and semi-trailers",208842975296.90057,1.2425633893740662,12.92712143332257,5690109868994.329,0.03670280189753375,1.227710225197552
EU,"Newspapers, books and stationery",130128115828.12366,1.1624788217458861,0.565628170143681,5690109868994.329,0.022869174554466472,1.227710225197552
EU,Non-durable household goods,88249721391.13806,1.0294470618809297,1.1114289103304125,5690109868994.329,0.015509317644640723,1.227710225197552
EU,Other bakery products,67101676534.128914,1.0515425857367817,0.7246513433287575,5690109868994.329,0.011792685568299663,1.227710225197552
EU,"Other cereals, flour and other products",28924484281.394756,1.0267008349127875,0.8337311969408504,5690109868994.329,0.005083290999178347,1.227710225197552
EU,Other edible oils and fats,19562343236.85185,1.2947704938182982,1.1299053477657126,5690109868994.329,0.003437955274545393,1.227710225197552
EU,Other fuels,110691595718.5771,1.2400367168480455,0.5973821190731013,5690109868994.329,0.019453331880591746,1.227710225197552
EU,Other manufactured goods nec,66458813402.29585,1.029609272855133,0.9424062405400313,5690109868994.329,0.011679706531579116,1.227710225197552
EU,Other meats and meat preparations,136274913361.27275,1.6127631144499825,2.131796953595244,5690109868994.329,0.023949434457116732,1.227710225197552
EU,Other medical products,19773310196.268814,1.2533525763223292,0.034294805543115134,5690109868994.329,0.003475031352911917,1.227710225197552
EU,Other personal effects,39046890937.132355,1.0157048441274392,0.8051725544993287,5690109868994.329,0.006862238486799818,1.227710225197552
EU,Other recreational items and equipment,89580955606.38783,1.4139544422772243,4.014040222753941,5690109868994.329,0.015743273446180466,1.227710225197552
EU,Other road transport,6862741503.412154,1.2691614553856856,0.24106912811975026,5690109868994.329,0.0012060824239629446,1.227710225197552
EU,Other transport equipment,63981015766.73548,1.0688703720346004,1.8119803894973596,5690109868994.329,0.011244249626069786,1.227710225197552
EU,Pasta products,22995015692.35298,1.1103718447178517,0.5471534950546775,5690109868994.329,0.004041225252548089,1.227710225197552
EU,Pharmaceutical products,255073914061.5059,0.8059104461705913,0.425098060322362,5690109868994.329,0.044827590316210836,1.227710225197552
EU,Pork,37277808685.63372,1.4594809790005907,0.9814575568335917,5690109868994.329,0.006551333725340212,1.227710225197552
EU,Poultry,47890998769.727425,1.7843245806473202,2.022349276427299,5690109868994.329,0.0084165332256039,1.227710225197552
EU,Preserved milk and other milk products,50037359979.43769,1.0678326990737013,1.30343088277856,5690109868994.329,0.008793742323341342,1.227710225197552
EU,Preserved or processed fish and seafood,30836837327.913006,1.0455570966308287,0.29523861115898603,5690109868994.329,0.005419374676039975,1.227710225197552
EU,Recording media,23305477863.85325,1.4116175286005181,0.3315337012668393,5690109868994.329,0.004095786970801016,1.227710225197552
EU,Rice,7142284873.673746,1.0189968572302113,0.12010677456146551,5690109868994.329,0.0012552103629127418,1.227710225197552
EU,Shoes and other footwear,93506637063.64888,1.2393703672427734,0.8616574202960965,5690109868994.329,0.016433186566953806,1.227710225197552
EU,Small electric household appliances,14937662228.801418,0.9774642714555358,0.4088463911749408,5690109868994.329,0.002625197504567957,1.227710225197552
EU,Small tools and miscellaneous accessories,29473391000.853554,1.260827306253556,0.085583571790972,5690109868994.329,0.005179757804230709,1.227710225197552
EU,Special purpose machinery,200497352480.4583,1.2613146392996901,8.919261489449179,5690109868994.329,0.03523611267560538,1.227710225197552
EU,Spirits,42064522433.4905,1.2869357457682933,1.6272841320430749,5690109868994.329,0.007392567701144406,1.227710225197552
EU,Sugar,8586878351.824614,1.0097610458197768,0.10938789020753689,5690109868994.329,0.0015090883215831928,1.227710225197552
EU,Telephone and telefax equipment,19111711994.099087,1.2029076998887092,0.4764888195523356,5690109868994.329,0.0033587597487773806,1.227710225197552
EU,Therapeutic appliances and equipment,70129663836.00854,1.4903493576736278,0.19563408636519727,5690109868994.329,0.012324834748472664,1.227710225197552
EU,Tobacco,199652933483.24484,1.0514404282245227,0.3316271516942306,5690109868994.329,0.0350877114994146,1.227710225197552
EU,Wine,66286704372.40378,0.7114368679849389,0.9466850769484151,5690109868994.329,0.011649459482953586,1.227710225197552
IDN,Animal drawn vehicles,0,0.38003266529829893,2.33004350415241e-9,330404390967.71954,0,0.6928343008491074
IDN,"Appliances, articles and products for personal care",11616276770.817104,0.4704057302691043,1.5377246282328731,330404390967.71954,0.035157755430532435,0.6928343008491074
IDN,"Audio-visual, photographic and information processing equipment",1667277937.6161578,0.6374466527572441,1.9049221375906482,330404390967.71954,0.005046173668373102,0.6928343008491074
IDN,Beef and veal,2489809245.457276,0.8684113932460812,2.426161588945942,330404390967.71954,0.0075356421207505376,0.6928343008491074
IDN,Beer,32772611.007437877,1.1166295218481062,0.3608248329102724,330404390967.71954,9.918939306905203e-5,0.6928343008491074
IDN,Bicycles,276035391.6378135,0.38003266529829893,0.021183184953101657,330404390967.71954,8.354471041663067e-4,0.6928343008491074
IDN,Bread,3103095248.0493183,0.6906568658332168,0.405119729571031,330404390967.71954,0.009391809954343163,0.6928343008491074
IDN,Butter and margarine,186119652.0126334,0.4901513356271283,0.14612516837416437,330404390967.71954,5.633086517630974e-4,0.6928343008491074
IDN,Carpets and other floor coverings,116647600.08057378,0.3520007558647578,0.1222058486447957,330404390967.71954,3.5304494513201015e-4,0.6928343008491074
IDN,Cheese,85353821.36192437,1.210989094165872,1,330404390967.71954,2.583313772311925e-4,0.6928343008491074
IDN,"Clothing materials, other articles of clothing and clothing accessories",1943038086.297523,0.7170616973139918,0.21938674359765425,330404390967.71954,0.005880787723814959,0.6928343008491074
IDN,"Coffee, tea and cocoa",4237124295.6448383,0.5639882955138114,0.6591141500805956,330404390967.71954,0.012824055646581296,0.6928343008491074
IDN,"Confectionery, chocolate and ice cream",6787360090.427742,0.6636240545595803,0.7019308802532408,330404390967.71954,0.020542584408603896,0.6928343008491074
IDN,Eggs and egg-based products,9068622607.01676,1.052362879517664,0.743969337767556,330404390967.71954,0.027447040217763823,0.6928343008491074
IDN,Electrical and optical equipment,9937080265.893364,1.0679665240887435,12.308932284116219,330404390967.71954,0.030075509095955733,0.6928343008491074
IDN,"Fabricated metal products, except machinery and equipment",1790755302.8546677,1.0218686411796558,1.0706726602920325,330404390967.71954,0.0054198895408433725,0.6928343008491074
IDN,Food products nec,20334530694.530495,0.6620270819713027,1.3352070801611835,330404390967.71954,0.061544371837713184,0.6928343008491074
IDN,Fresh milk,96260922.11331256,1.2437740868486813,0.795751332193937,330404390967.71954,2.9134274466321254e-4,0.6928343008491074
IDN,Fresh or chilled fruit,11081459524.994968,0.7008752129429654,1.1443680266303107,330404390967.71954,0.03353908067788852,0.6928343008491074
IDN,Fresh or chilled potatoes,2121917959.2038407,0.3556014220369477,0.17533393267828173,330404390967.71954,0.006422184502418286,0.6928343008491074
IDN,Fresh or chilled vegetables other than potatoes,21103471968.317802,0.4562357846856348,0.6490140210494739,330404390967.71954,0.06387164500601207,0.6928343008491074
IDN,"Fresh, chilled or frozen fish and seafood",17150299839.977505,0.2768245184515213,0.12347245283421994,330404390967.71954,0.05190699733059264,0.6928343008491074
IDN,"Frozen, preserved or processed fruit and fruit-based products",3497765598.811158,1.4105688539426944,0.4599793677263524,330404390967.71954,0.010586316932915367,0.6928343008491074
IDN,"Frozen, preserved or processed vegetables and vegetable-based products",95042054.17444219,0.6855032457508449,0.5009153103078072,330404390967.71954,2.876537260781373e-4,0.6928343008491074
IDN,Fuels and lubricants for personal transport equipment,10715664518.286823,0.7958440672835214,31.041710407896698,330404390967.71954,0.03243196764698488,0.6928343008491074
IDN,Furniture and furnishings,1944516809.1276379,0.7401145478191011,1.0923455502615627,330404390967.71954,0.005885263217696211,0.6928343008491074
IDN,Garments,12234769825.132172,0.5880306825105983,4.074182307141217,330404390967.71954,0.03702968289645856,0.6928343008491074
IDN,Gas,2084322211.3692603,1.2980396898328745,9.382731841257364,330404390967.71954,0.006308397431597386,0.6928343008491074
IDN,General purpose machinery,2163268253.564059,0.7585938818877317,2.3969197664053654,330404390967.71954,0.006547335061825524,0.6928343008491074
IDN,"Glassware, tableware and household utensils",1498449700.3188748,0.477521457687509,0.4392247633327049,330404390967.71954,0.004535199111398229,0.6928343008491074
IDN,Household textiles,43847605.40148151,0.8865488535875558,0.7749223061161968,330404390967.71954,1.3270890641936236e-4,0.6928343008491074
IDN,"Jams, marmalades and honey",187912037.79364765,1.3436192494512553,0.22815894121834412,330404390967.71954,5.687334760996159e-4,0.6928343008491074
IDN,"Jewellery, clocks and watches",3470103852.7172747,0.38495505609063185,0.34406861468135574,330404390967.71954,0.010502596053744042,0.6928343008491074
IDN,"Lamb, mutton and goat",434866768.27066714,0.457230871677468,0.04078923095059122,330404390967.71954,0.0013161652210401573,0.6928343008491074
IDN,Major durables for outdoor and indoor recreation,189251766.3513396,0.9583405436471556,0.3788943082548497,330404390967.71954,5.727882907277387e-4,0.6928343008491074
IDN,Major household appliances whether electric or not,769112510.5943077,0.820198120820201,1.3122528200716637,330404390967.71954,0.0023277914326188536,0.6928343008491074
IDN,Major tools and equipment,85929334.54447332,0.9045284954247826,0.16946975140330287,330404390967.71954,2.600732220682521e-4,0.6928343008491074
IDN,"Mineral waters, soft drinks, fruit and vegetable juices",5050887777.109506,0.9444047709661876,1.0762560909331402,330404390967.71954,0.015286987446855622,0.6928343008491074
IDN,Motor cars,5756466172.329001,1.7705159673694464,13.261156118472222,330404390967.71954,0.017422486896947465,0.6928343008491074
IDN,Motor cycles,3268622873.062145,0.8853172809270903,0.22882489557645364,330404390967.71954,0.009892794897454886,0.6928343008491074
IDN,"Motor vehicles, trailers and semi-trailers",5818047758.947679,1.3559147429596148,12.92712143332257,330404390967.71954,0.01760886936734476,0.6928343008491074
IDN,"Newspapers, books and stationery",3672603026.0762496,0.47023427714769406,0.565628170143681,330404390967.71954,0.011115478869150569,0.6928343008491074
IDN,Non-durable household goods,4961058295.105146,0.5968687543625828,1.1114289103304125,330404390967.71954,0.015015110061263808,0.6928343008491074
IDN,Other bakery products,4309332112.058318,0.6125633787190642,0.7246513433287575,330404390967.71954,0.013042599402013817,0.6928343008491074
IDN,"Other cereals, flour and other products",2376898233.8386936,1.419798283292274,0.8337311969408504,330404390967.71954,0.007193906312434317,0.6928343008491074
IDN,Other edible oils and fats,8653378586.38684,1.4389854451165853,1.1299053477657126,330404390967.71954,0.026190265090127916,0.6928343008491074
IDN,Other fuels,14138842835.587755,0.39498020309490345,0.5973821190731013,330404390967.71954,0.042792539149303005,0.6928343008491074
IDN,Other manufactured goods nec,2804832904.4935074,0.834794278238784,0.9424062405400313,330404390967.71954,0.008489090887316746,0.6928343008491074
IDN,Other meats and meat preparations,646505113.7724098,0.9731662813136709,2.131796953595244,330404390967.71954,0.001956708601477313,0.6928343008491074
IDN,Other medical products,202620391.295822,0.6211768670171081,0.034294805543115134,330404390967.71954,6.13249692906224e-4,0.6928343008491074
IDN,Other personal effects,1616904143.8469408,1.2345378132535187,0.8051725544993287,330404390967.71954,0.004893712638355681,0.6928343008491074
IDN,Other recreational items and equipment,358488558.14802015,1.630425860512476,4.014040222753941,330404390967.71954,0.0010849993763643547,0.6928343008491074
IDN,Other road transport,124030359.57934427,1.0848976807406843,0.24106912811975026,330404390967.71954,3.753895619125171e-4,0.6928343008491074
IDN,Other transport equipment,6109880545.621085,1.0636417677584034,1.8119803894973596,330404390967.71954,0.018492128775062254,0.6928343008491074
IDN,Pasta products,3473746261.112147,0.8925987971632826,0.5471534950546775,330404390967.71954,0.010513620145718739,0.6928343008491074
IDN,Pharmaceutical products,3130848734.701339,0.8658411576777411,0.425098060322362,330404390967.71954,0.00947580849495194,0.6928343008491074
IDN,Pork,464561994.27622366,1.2316574080575764,0.9814575568335917,330404390967.71954,0.0014060406186357593,0.6928343008491074
IDN,Poultry,5780934313.393867,0.8703669789591273,2.022349276427299,330404390967.71954,0.017496542029789983,0.6928343008491074
IDN,Preserved milk and other milk products,8636337581.191355,0.9120253197696706,1.30343088277856,330404390967.71954,0.026138688883330014,0.6928343008491074
IDN,Preserved or processed fish and seafood,5263534679.016242,0.5781894110919539,0.29523861115898603,330404390967.71954,0.01593058331821773,0.6928343008491074
IDN,Recording media,189157130.20641327,0.7187316956423485,0.3315337012668393,330404390967.71954,5.725018655242202e-4,0.6928343008491074
IDN,Rice,33245260241.79726,0.35288997295824387,0.12010677456146551,330404390967.71954,0.10061991048129054,0.6928343008491074
IDN,Shoes and other footwear,3933814520.757242,0.44763925196778853,0.8616574202960965,330404390967.71954,0.011906060053365256,0.6928343008491074
IDN,Small electric household appliances,61678525.9565282,0.9121570425768403,0.4088463911749408,330404390967.71954,1.8667586643106746e-4,0.6928343008491074
IDN,Small tools and miscellaneous accessories,584734505.7066737,0.7276316558280346,0.085583571790972,330404390967.71954,0.0017697540398723159,0.6928343008491074
IDN,Special purpose machinery,15840463603.090693,0.9506296982773607,8.919261489449179,330404390967.71954,0.04794265462603463,0.6928343008491074
IDN,Spirits,61329922.88484418,1.8433877651623265,1.6272841320430749,330404390967.71954,1.8562078641029957e-4,0.6928343008491074
IDN,Sugar,6477221574.000526,0.9116365776396631,0.10938789020753689,330404390967.71954,0.019603920986126816,0.6928343008491074
IDN,Telephone and telefax equipment,85759730.6100421,0.7014751088502649,0.4764888195523356,330404390967.71954,2.5955989979086207e-4,0.6928343008491074
IDN,Therapeutic appliances and equipment,267659493.61585218,0.5565981132431417,0.19563408636519727,330404390967.71954,8.100966601318638e-4,0.6928343008491074
IDN,Tobacco,8365043175.36572,0.30898364368465764,0.3316271516942306,330404390967.71954,0.025317590819133463,0.6928343008491074
IDN,Wine,32772611.007437877,8.344727038584805,0.9466850769484151,330404390967.71954,9.918939306905203e-5,0.6928343008491074
IND,Animal drawn vehicles,0,0.19622708539868292,2.33004350415241e-9,855760728206.9447,0,0.34309973818936146
IND,"Appliances, articles and products for personal care",33740534533.17992,0.6474969766025311,1.5377246282328731,855760728206.9447,0.0394275332123217,0.34309973818936146
IND,"Audio-visual, photographic and information processing equipment",2749187392.7194624,0.6918844841811834,1.9049221375906482,855760728206.9447,0.003212565501200049,0.34309973818936146
IND,Beef and veal,267458572.12788013,0.26650259626144923,2.426161588945942,855760728206.9447,3.1253896482055186e-4,0.34309973818936146
IND,Beer,532740717.1831969,0.7407950584724332,0.3608248329102724,855760728206.9447,6.225346637481671e-4,0.34309973818936146
IND,Bicycles,1824847030.1229272,0.19622708539868292,0.021183184953101657,855760728206.9447,0.002132426705238608,0.34309973818936146
IND,Bread,1232600510.502599,0.23868757213655517,0.405119729571031,855760728206.9447,0.0014403564803508076,0.34309973818936146
IND,Butter and margarine,2861542302.609236,0.6144589564333957,0.14612516837416437,855760728206.9447,0.0033438579363240448,0.34309973818936146
IND,Carpets and other floor coverings,118195320.04427631,0.3301810347762373,0.1222058486447957,855760728206.9447,1.3811725187708507e-4,0.34309973818936146
IND,Cheese,386945541.3052356,0.682715458624243,1,855760728206.9447,4.5216557450117334e-4,0.34309973818936146
IND,"Clothing materials, other articles of clothing and clothing accessories",24355300050.841415,0.2537198329767103,0.21938674359765425,855760728206.9447,0.028460408672728536,0.34309973818936146
IND,"Coffee, tea and cocoa",2004510123.0164373,0.7496812006650375,0.6591141500805956,855760728206.9447,0.002342372180616935,0.34309973818936146
IND,"Confectionery, chocolate and ice cream",2177727818.761214,0.44806642244657546,0.7019308802532408,855760728206.9447,0.0025447858811237524,0.34309973818936146
IND,Eggs and egg-based products,3064544402.778243,0.5732599627803604,0.743969337767556,855760728206.9447,0.003581076230501148,0.34309973818936146
IND,Electrical and optical equipment,78275066815.23772,0.9613173995087302,12.308932284116219,855760728206.9447,0.0914684025980552,0.34309973818936146
IND,"Fabricated metal products, except machinery and equipment",30365362126.016148,0.9198229369750514,1.0706726602920325,855760728206.9447,0.03548347233652563,0.34309973818936146
IND,Food products nec,13331278569.20772,0.5208111833397105,1.3352070801611835,855760728206.9447,0.015578278051086119,0.34309973818936146
IND,Fresh milk,47416951540.779076,0.5451817592788762,0.795751332193937,855760728206.9447,0.05540912310866461,0.34309973818936146
IND,Fresh or chilled fruit,17031324000.676306,0.4018002222636447,1.1443680266303107,855760728206.9447,0.019901969603538173,0.34309973818936146
IND,Fresh or chilled potatoes,11295077227.427387,0.38675659822041103,0.17533393267828173,855760728206.9447,0.013198873067117367,0.34309973818936146
IND,Fresh or chilled vegetables other than potatoes,53180116208.81582,0.25642962131784824,0.6490140210494739,855760728206.9447,0.062143674576236825,0.34309973818936146
IND,"Fresh, chilled or frozen fish and seafood",14342980434.356699,0.2603487103297101,0.12347245283421994,855760728206.9447,0.016760503212631887,0.34309973818936146
IND,"Frozen, preserved or processed fruit and fruit-based products",1220310294.8969262,0.7223177077642278,0.4599793677263524,855760728206.9447,0.0014259947374002703,0.34309973818936146
IND,"Frozen, preserved or processed vegetables and vegetable-based products",8083524179.557273,0.49971826720514795,0.5009153103078072,855760728206.9447,0.009446009746783415,0.34309973818936146
